Prov Name,Province,District,Secteur,Cellule,Village,HH
West,Uburengerazuba,Nyamasheke,Cyato,Bisumo,Gasasa,161
West,Uburengerazuba,Nyamasheke,Cyato,Bisumo,Hangari,104
West,Uburengerazuba,Nyamasheke,Cyato,Bisumo,Kabuga,111
West,Uburengerazuba,Nyamasheke,Cyato,Bisumo,Kayo,122
West,Uburengerazuba,Nyamasheke,Cyato,Bisumo,Munini,160
West,Uburengerazuba,Nyamasheke,Cyato,Bisumo,Mutuntu,125
West,Uburengerazuba,Nyamasheke,Cyato,Bisumo,Rugabe,113
West,Uburengerazuba,Nyamasheke,Cyato,Bisumo,Rugarama,105
West,Uburengerazuba,Nyamasheke,Cyato,Bisumo,Ruhengeri,153
West,Uburengerazuba,Nyamasheke,Cyato,Bisumo,Rwaramba,170
West,Uburengerazuba,Nyamasheke,Cyato,Murambi,Bigeyo,113
West,Uburengerazuba,Nyamasheke,Cyato,Murambi,Cyato,131
West,Uburengerazuba,Nyamasheke,Cyato,Murambi,Kamonyi,147
West,Uburengerazuba,Nyamasheke,Cyato,Murambi,Karehe,93
West,Uburengerazuba,Nyamasheke,Cyato,Murambi,Matyazo,152
West,Uburengerazuba,Nyamasheke,Cyato,Murambi,Muhingo,148
West,Uburengerazuba,Nyamasheke,Cyato,Murambi,Muremure,148
West,Uburengerazuba,Nyamasheke,Cyato,Murambi,Murenge,105
West,Uburengerazuba,Nyamasheke,Cyato,Murambi,Mutiti,103
West,Uburengerazuba,Nyamasheke,Cyato,Murambi,Nkomero,118
West,Uburengerazuba,Nyamasheke,Cyato,Murambi,Nyakabingo,179
West,Uburengerazuba,Nyamasheke,Cyato,Mutongo,Bwanama,118
West,Uburengerazuba,Nyamasheke,Cyato,Mutongo,Kavumu,126
West,Uburengerazuba,Nyamasheke,Cyato,Mutongo,Kizinga,133
West,Uburengerazuba,Nyamasheke,Cyato,Mutongo,Muyugiri,130
West,Uburengerazuba,Nyamasheke,Cyato,Mutongo,Rushahaga,133
West,Uburengerazuba,Nyamasheke,Cyato,Mutongo,Rusi,158
West,Uburengerazuba,Nyamasheke,Cyato,Mutongo,Rutiritiri,136
West,Uburengerazuba,Nyamasheke,Cyato,Mutongo,Yove,158
West,Uburengerazuba,Nyamasheke,Cyato,Rugari,Gakenke,132
West,Uburengerazuba,Nyamasheke,Cyato,Rugari,Gashihe,162
West,Uburengerazuba,Nyamasheke,Cyato,Rugari,Gituntu,115
West,Uburengerazuba,Nyamasheke,Cyato,Rugari,Karambo,71
West,Uburengerazuba,Nyamasheke,Cyato,Rugari,Ntsinduka,171
West,Uburengerazuba,Nyamasheke,Cyato,Rugari,Rubeho,81
West,Uburengerazuba,Nyamasheke,Cyato,Rugari,Rwumba,103
West,Uburengerazuba,Nyamasheke,Gihombo,Butare,Butare,90
West,Uburengerazuba,Nyamasheke,Gihombo,Butare,Gahanda,88
West,Uburengerazuba,Nyamasheke,Gihombo,Butare,Gasharu,131
West,Uburengerazuba,Nyamasheke,Gihombo,Butare,Mbogo,130
West,Uburengerazuba,Nyamasheke,Gihombo,Butare,Nyakabungo,90
West,Uburengerazuba,Nyamasheke,Gihombo,Butare,Rugaragara,170
West,Uburengerazuba,Nyamasheke,Gihombo,Butare,Rwamatamu,146
West,Uburengerazuba,Nyamasheke,Gihombo,Butare,Rwatsi,113
West,Uburengerazuba,Nyamasheke,Gihombo,Gitwa,Birehe,103
West,Uburengerazuba,Nyamasheke,Gihombo,Gitwa,Doga,130
West,Uburengerazuba,Nyamasheke,Gihombo,Gitwa,Gasagara,107
West,Uburengerazuba,Nyamasheke,Gihombo,Gitwa,Gaseke,109
West,Uburengerazuba,Nyamasheke,Gihombo,Gitwa,Gasharu,142
West,Uburengerazuba,Nyamasheke,Gihombo,Gitwa,Kinanira,83
West,Uburengerazuba,Nyamasheke,Gihombo,Gitwa,Nyagahinga,122
West,Uburengerazuba,Nyamasheke,Gihombo,Gitwa,Ruboreza,178
West,Uburengerazuba,Nyamasheke,Gihombo,Gitwa,Rwerankori,111
West,Uburengerazuba,Nyamasheke,Gihombo,Jarama,Bigabiro,127
West,Uburengerazuba,Nyamasheke,Gihombo,Jarama,Buseso,143
West,Uburengerazuba,Nyamasheke,Gihombo,Jarama,Kadobogo,115
West,Uburengerazuba,Nyamasheke,Gihombo,Jarama,Karehe,147
West,Uburengerazuba,Nyamasheke,Gihombo,Jarama,Kibirizi,144
West,Uburengerazuba,Nyamasheke,Gihombo,Jarama,Ruvumbu,155
West,Uburengerazuba,Nyamasheke,Gihombo,Kibingo,Gituruka,127
West,Uburengerazuba,Nyamasheke,Gihombo,Kibingo,Kigarama,251
West,Uburengerazuba,Nyamasheke,Gihombo,Kibingo,Mataba,97
West,Uburengerazuba,Nyamasheke,Gihombo,Kibingo,Nyabitare,122
West,Uburengerazuba,Nyamasheke,Gihombo,Kibingo,Nyarunyinya,118
West,Uburengerazuba,Nyamasheke,Gihombo,Kibingo,Rushoka,150
West,Uburengerazuba,Nyamasheke,Gihombo,Kibingo,Rusuzumiro,118
West,Uburengerazuba,Nyamasheke,Gihombo,Kibingo,Rwabisindu,57
West,Uburengerazuba,Nyamasheke,Gihombo,Kibingo,Rwanyundo,92
West,Uburengerazuba,Nyamasheke,Gihombo,Mubuga,Bungo,112
West,Uburengerazuba,Nyamasheke,Gihombo,Mubuga,Butembo,141
West,Uburengerazuba,Nyamasheke,Gihombo,Mubuga,Mubuga,101
West,Uburengerazuba,Nyamasheke,Gihombo,Mubuga,Muhavu,125
West,Uburengerazuba,Nyamasheke,Gihombo,Mubuga,Muhororo,145
West,Uburengerazuba,Nyamasheke,Gihombo,Mubuga,Ruhingo,78
West,Uburengerazuba,Nyamasheke,Kagano,Gako,Bagarama,198
West,Uburengerazuba,Nyamasheke,Kagano,Gako,Gasharu,138
West,Uburengerazuba,Nyamasheke,Kagano,Gako,Gitwa,177
West,Uburengerazuba,Nyamasheke,Kagano,Gako,Kazibira,166
West,Uburengerazuba,Nyamasheke,Kagano,Gako,Mpombo,123
West,Uburengerazuba,Nyamasheke,Kagano,Gako,Musagara,177
West,Uburengerazuba,Nyamasheke,Kagano,Gako,Remera,200
West,Uburengerazuba,Nyamasheke,Kagano,Gako,Rushondi,135
West,Uburengerazuba,Nyamasheke,Kagano,Gako,Rwangoma,158
West,Uburengerazuba,Nyamasheke,Kagano,Gako,Rwisovu,176
West,Uburengerazuba,Nyamasheke,Kagano,Gako,Ryarutungura,77
West,Uburengerazuba,Nyamasheke,Kagano,Mubumbano,Bisoro,98
West,Uburengerazuba,Nyamasheke,Kagano,Mubumbano,Gikomero,87
West,Uburengerazuba,Nyamasheke,Kagano,Mubumbano,Gitanga,90
West,Uburengerazuba,Nyamasheke,Kagano,Mubumbano,Kabagabo,145
West,Uburengerazuba,Nyamasheke,Kagano,Mubumbano,Kabuyekeru,115
West,Uburengerazuba,Nyamasheke,Kagano,Mubumbano,Mabungo,117
West,Uburengerazuba,Nyamasheke,Kagano,Mubumbano,Makoko,135
West,Uburengerazuba,Nyamasheke,Kagano,Mubumbano,Mikingo,124
West,Uburengerazuba,Nyamasheke,Kagano,Mubumbano,Murambi,92
West,Uburengerazuba,Nyamasheke,Kagano,Mubumbano,Nyagashinge,138
West,Uburengerazuba,Nyamasheke,Kagano,Mubumbano,Nyamirambo,93
West,Uburengerazuba,Nyamasheke,Kagano,Ninzi,Gasayo,101
West,Uburengerazuba,Nyamasheke,Kagano,Ninzi,Gikuyu,363
West,Uburengerazuba,Nyamasheke,Kagano,Ninzi,Kavune,160
West,Uburengerazuba,Nyamasheke,Kagano,Ninzi,Mujabagiro,85
West,Uburengerazuba,Nyamasheke,Kagano,Ninzi,Murwa,76
West,Uburengerazuba,Nyamasheke,Kagano,Ninzi,Ninzi,115
West,Uburengerazuba,Nyamasheke,Kagano,Ninzi,Nyabageni,110
West,Uburengerazuba,Nyamasheke,Kagano,Ninzi,Rugabano,116
West,Uburengerazuba,Nyamasheke,Kagano,Rwesero,Gasharu,96
West,Uburengerazuba,Nyamasheke,Kagano,Rwesero,Gitaba,123
West,Uburengerazuba,Nyamasheke,Kagano,Rwesero,Kamasera,152
West,Uburengerazuba,Nyamasheke,Kagano,Rwesero,Kijibamba,161
West,Uburengerazuba,Nyamasheke,Kagano,Rwesero,Kirehe,115
West,Uburengerazuba,Nyamasheke,Kagano,Rwesero,Mutusa,203
West,Uburengerazuba,Nyamasheke,Kagano,Rwesero,Rwesero,174
West,Uburengerazuba,Nyamasheke,Kagano,Shara,Byahi,105
West,Uburengerazuba,Nyamasheke,Kagano,Shara,Gahumba,109
West,Uburengerazuba,Nyamasheke,Kagano,Shara,Gihinga,104
West,Uburengerazuba,Nyamasheke,Kagano,Shara,Gisunzu,95
West,Uburengerazuba,Nyamasheke,Kagano,Shara,Kaduha,108
West,Uburengerazuba,Nyamasheke,Kagano,Shara,Kamabuye,76
West,Uburengerazuba,Nyamasheke,Kagano,Shara,Kamina,95
West,Uburengerazuba,Nyamasheke,Kagano,Shara,Kibare,92
West,Uburengerazuba,Nyamasheke,Kagano,Shara,Matara,125
West,Uburengerazuba,Nyamasheke,Kagano,Shara,Mugohe,96
West,Uburengerazuba,Nyamasheke,Kagano,Shara,Murambi,88
West,Uburengerazuba,Nyamasheke,Kagano,Shara,Ntumba,148
West,Uburengerazuba,Nyamasheke,Kagano,Shara,Rambira,121
West,Uburengerazuba,Nyamasheke,Kanjongo,Kibogora,Bizenga,156
West,Uburengerazuba,Nyamasheke,Kanjongo,Kibogora,Gataba,347
West,Uburengerazuba,Nyamasheke,Kanjongo,Kibogora,Kabuyaga,156
West,Uburengerazuba,Nyamasheke,Kanjongo,Kibogora,Kagarama,142
West,Uburengerazuba,Nyamasheke,Kanjongo,Kibogora,Kivugiza,155
West,Uburengerazuba,Nyamasheke,Kanjongo,Kibogora,Maseka,187
West,Uburengerazuba,Nyamasheke,Kanjongo,Kibogora,Munini,163
West,Uburengerazuba,Nyamasheke,Kanjongo,Kibogora,Nyagacaca,119
West,Uburengerazuba,Nyamasheke,Kanjongo,Kibogora,Nyarusange,71
West,Uburengerazuba,Nyamasheke,Kanjongo,Kibogora,Nyenyeri,143
West,Uburengerazuba,Nyamasheke,Kanjongo,Kibogora,Rwakagaju,218
West,Uburengerazuba,Nyamasheke,Kanjongo,Kigarama,Gakomeye,183
West,Uburengerazuba,Nyamasheke,Kanjongo,Kigarama,Gatare,150
West,Uburengerazuba,Nyamasheke,Kanjongo,Kigarama,Gisagara,120
West,Uburengerazuba,Nyamasheke,Kanjongo,Kigarama,Gitwa,153
West,Uburengerazuba,Nyamasheke,Kanjongo,Kigarama,Kajumiro,89
West,Uburengerazuba,Nyamasheke,Kanjongo,Kigarama,Karambi,156
West,Uburengerazuba,Nyamasheke,Kanjongo,Kigarama,Karehe,123
West,Uburengerazuba,Nyamasheke,Kanjongo,Kigarama,Murambi,122
West,Uburengerazuba,Nyamasheke,Kanjongo,Kigoya,Bujanga,200
West,Uburengerazuba,Nyamasheke,Kanjongo,Kigoya,Kabaga,133
West,Uburengerazuba,Nyamasheke,Kanjongo,Kigoya,Kigugu,119
West,Uburengerazuba,Nyamasheke,Kanjongo,Kigoya,Kirambo,151
West,Uburengerazuba,Nyamasheke,Kanjongo,Kigoya,Museke,185
West,Uburengerazuba,Nyamasheke,Kanjongo,Kigoya,Nkero,124
West,Uburengerazuba,Nyamasheke,Kanjongo,Kigoya,Ruganzu,174
West,Uburengerazuba,Nyamasheke,Kanjongo,Raro,Baraguma,100
West,Uburengerazuba,Nyamasheke,Kanjongo,Raro,Gasihe,173
West,Uburengerazuba,Nyamasheke,Kanjongo,Raro,Gasumo,114
West,Uburengerazuba,Nyamasheke,Kanjongo,Raro,Kamabuye,162
West,Uburengerazuba,Nyamasheke,Kanjongo,Raro,Kamina,116
West,Uburengerazuba,Nyamasheke,Kanjongo,Raro,Musasa,198
West,Uburengerazuba,Nyamasheke,Kanjongo,Raro,Rambura,118
West,Uburengerazuba,Nyamasheke,Kanjongo,Raro,Rugeyo,122
West,Uburengerazuba,Nyamasheke,Kanjongo,Susa,Gakenke,163
West,Uburengerazuba,Nyamasheke,Kanjongo,Susa,Gatebe,189
West,Uburengerazuba,Nyamasheke,Kanjongo,Susa,Kamuramira,138
West,Uburengerazuba,Nyamasheke,Kanjongo,Susa,Kibazi,120
West,Uburengerazuba,Nyamasheke,Kanjongo,Susa,Marongi,110
West,Uburengerazuba,Nyamasheke,Kanjongo,Susa,Nyarubura,151
West,Uburengerazuba,Nyamasheke,Kanjongo,Susa,Ruganda,138
West,Uburengerazuba,Nyamasheke,Kanjongo,Susa,Wamugeyo,155
West,Uburengerazuba,Nyamasheke,Karambi,Gasovu,Bitare,127
West,Uburengerazuba,Nyamasheke,Karambi,Gasovu,Gasamba,117
West,Uburengerazuba,Nyamasheke,Karambi,Gasovu,Gikangaga,109
West,Uburengerazuba,Nyamasheke,Karambi,Gasovu,Gitwa,135
West,Uburengerazuba,Nyamasheke,Karambi,Gasovu,Kabeza,116
West,Uburengerazuba,Nyamasheke,Karambi,Gasovu,Murambi,122
West,Uburengerazuba,Nyamasheke,Karambi,Gasovu,Nyarugenge,125
West,Uburengerazuba,Nyamasheke,Karambi,Gasovu,Rurembo,133
West,Uburengerazuba,Nyamasheke,Karambi,Gasovu,Ryanyagahangara,108
West,Uburengerazuba,Nyamasheke,Karambi,Gitwe,Giti,120
West,Uburengerazuba,Nyamasheke,Karambi,Gitwe,Gitwe,118
West,Uburengerazuba,Nyamasheke,Karambi,Gitwe,Kamina,65
West,Uburengerazuba,Nyamasheke,Karambi,Gitwe,Karongi,149
West,Uburengerazuba,Nyamasheke,Karambi,Gitwe,Kibiko,128
West,Uburengerazuba,Nyamasheke,Karambi,Gitwe,Mburabuturo,199
West,Uburengerazuba,Nyamasheke,Karambi,Gitwe,Rubingo,112
West,Uburengerazuba,Nyamasheke,Karambi,Gitwe,Taba,146
West,Uburengerazuba,Nyamasheke,Karambi,Kabuga,Bugarama,110
West,Uburengerazuba,Nyamasheke,Karambi,Kabuga,Gaseke,116
West,Uburengerazuba,Nyamasheke,Karambi,Kabuga,Kamukiza,114
West,Uburengerazuba,Nyamasheke,Karambi,Kabuga,Kanombe,127
West,Uburengerazuba,Nyamasheke,Karambi,Kabuga,Mugohe,112
West,Uburengerazuba,Nyamasheke,Karambi,Kabuga,Munini,139
West,Uburengerazuba,Nyamasheke,Karambi,Kabuga,Nyabitare,108
West,Uburengerazuba,Nyamasheke,Karambi,Kabuga,Nyarusovu,91
West,Uburengerazuba,Nyamasheke,Karambi,Kabuga,Rugano,121
West,Uburengerazuba,Nyamasheke,Karambi,Kabuga,Rutiti,104
West,Uburengerazuba,Nyamasheke,Karambi,Kagarama,Bizimba,95
West,Uburengerazuba,Nyamasheke,Karambi,Kagarama,Cyankuba,167
West,Uburengerazuba,Nyamasheke,Karambi,Kagarama,Gituntu,90
West,Uburengerazuba,Nyamasheke,Karambi,Kagarama,Kabingo,166
West,Uburengerazuba,Nyamasheke,Karambi,Kagarama,Kamagese,93
West,Uburengerazuba,Nyamasheke,Karambi,Kagarama,Karambo,78
West,Uburengerazuba,Nyamasheke,Karambi,Kagarama,Misirimbo,92
West,Uburengerazuba,Nyamasheke,Karambi,Kagarama,Rubona,79
West,Uburengerazuba,Nyamasheke,Karambi,Kagarama,Tetero,95
West,Uburengerazuba,Nyamasheke,Karambi,Kagarama,Wibungo,82
West,Uburengerazuba,Nyamasheke,Karambi,Rushyarara,Amizero,181
West,Uburengerazuba,Nyamasheke,Karambi,Rushyarara,Cyivugiza,80
West,Uburengerazuba,Nyamasheke,Karambi,Rushyarara,Kageyo,104
West,Uburengerazuba,Nyamasheke,Karambi,Rushyarara,Nkomero,73
West,Uburengerazuba,Nyamasheke,Karambi,Rushyarara,Rubyiruko,88
West,Uburengerazuba,Nyamasheke,Karambi,Rushyarara,Rudaga,102
West,Uburengerazuba,Nyamasheke,Karambi,Rushyarara,Ruzibira,141
West,Uburengerazuba,Nyamasheke,Karambi,Rushyarara,Rwunamuka,112
West,Uburengerazuba,Nyamasheke,Karambi,Rushyarara,Tyazo,115
West,Uburengerazuba,Nyamasheke,Karengera,Gasayo,Gitwa,253
West,Uburengerazuba,Nyamasheke,Karengera,Gasayo,Muganza,252
West,Uburengerazuba,Nyamasheke,Karengera,Gasayo,Nyamugari,264
West,Uburengerazuba,Nyamasheke,Karengera,Gasayo,Nyamurira,216
West,Uburengerazuba,Nyamasheke,Karengera,Gasayo,Rubona,221
West,Uburengerazuba,Nyamasheke,Karengera,Gashashi,Kabuye,246
West,Uburengerazuba,Nyamasheke,Karengera,Gashashi,Kanenge,249
West,Uburengerazuba,Nyamasheke,Karengera,Gashashi,Karangiro,180
West,Uburengerazuba,Nyamasheke,Karengera,Gashashi,Mwiyando,211
West,Uburengerazuba,Nyamasheke,Karengera,Gashashi,Rwinkuba,199
West,Uburengerazuba,Nyamasheke,Karengera,Higiro,Gihaya,132
West,Uburengerazuba,Nyamasheke,Karengera,Higiro,Gitunda,129
West,Uburengerazuba,Nyamasheke,Karengera,Higiro,Mpinga,227
West,Uburengerazuba,Nyamasheke,Karengera,Higiro,Muhora,129
West,Uburengerazuba,Nyamasheke,Karengera,Higiro,Rujeberi,178
West,Uburengerazuba,Nyamasheke,Karengera,Higiro,Rukunguri,151
West,Uburengerazuba,Nyamasheke,Karengera,Miko,Boli,192
West,Uburengerazuba,Nyamasheke,Karengera,Miko,Kabisheke,270
West,Uburengerazuba,Nyamasheke,Karengera,Miko,Karehe,138
West,Uburengerazuba,Nyamasheke,Karengera,Miko,Mbanda,197
West,Uburengerazuba,Nyamasheke,Karengera,Miko,Nyabwinshi,101
West,Uburengerazuba,Nyamasheke,Karengera,Miko,Nyagisozi,118
West,Uburengerazuba,Nyamasheke,Karengera,Miko,Nyamiyaga,118
West,Uburengerazuba,Nyamasheke,Karengera,Miko,Rutare,157
West,Uburengerazuba,Nyamasheke,Karengera,Mwezi,Gakeri,166
West,Uburengerazuba,Nyamasheke,Karengera,Mwezi,Gatagara,119
West,Uburengerazuba,Nyamasheke,Karengera,Mwezi,Kamanu,117
West,Uburengerazuba,Nyamasheke,Karengera,Mwezi,Nyagafunzo,166
West,Uburengerazuba,Nyamasheke,Karengera,Mwezi,Nyagashikura,153
West,Uburengerazuba,Nyamasheke,Karengera,Mwezi,Nyarusange,288
West,Uburengerazuba,Nyamasheke,Karengera,Mwezi,Ruhabwa,136
West,Uburengerazuba,Nyamasheke,Karengera,Mwezi,Ruhinga,139
West,Uburengerazuba,Nyamasheke,Kirimbi,Cyimpindu,Buha,152
West,Uburengerazuba,Nyamasheke,Kirimbi,Cyimpindu,Gitwa,155
West,Uburengerazuba,Nyamasheke,Kirimbi,Cyimpindu,Kamatare,106
West,Uburengerazuba,Nyamasheke,Kirimbi,Cyimpindu,Katabaro,142
West,Uburengerazuba,Nyamasheke,Kirimbi,Cyimpindu,Rugeragere,115
West,Uburengerazuba,Nyamasheke,Kirimbi,Cyimpindu,Uwakibaba,120
West,Uburengerazuba,Nyamasheke,Kirimbi,Cyimpindu,Uwamuduru,112
West,Uburengerazuba,Nyamasheke,Kirimbi,Cyimpindu,Uwamugisha,117
West,Uburengerazuba,Nyamasheke,Kirimbi,Karengera,Gisenyi,157
West,Uburengerazuba,Nyamasheke,Kirimbi,Karengera,Kabuga,111
West,Uburengerazuba,Nyamasheke,Kirimbi,Karengera,Kaburiro,173
West,Uburengerazuba,Nyamasheke,Kirimbi,Karengera,Karambi,166
West,Uburengerazuba,Nyamasheke,Kirimbi,Karengera,Mitanga,137
West,Uburengerazuba,Nyamasheke,Kirimbi,Karengera,Mukoto,139
West,Uburengerazuba,Nyamasheke,Kirimbi,Karengera,Nduba,303
West,Uburengerazuba,Nyamasheke,Kirimbi,Karengera,Rubumba,129
West,Uburengerazuba,Nyamasheke,Kirimbi,Karengera,Rugote,84
West,Uburengerazuba,Nyamasheke,Kirimbi,Muhororo,Gabiro,139
West,Uburengerazuba,Nyamasheke,Kirimbi,Muhororo,Gacumbi,100
West,Uburengerazuba,Nyamasheke,Kirimbi,Muhororo,Giseke,181
West,Uburengerazuba,Nyamasheke,Kirimbi,Muhororo,Gisesero,127
West,Uburengerazuba,Nyamasheke,Kirimbi,Muhororo,Kigarama,90
West,Uburengerazuba,Nyamasheke,Kirimbi,Muhororo,Nyagacaca,118
West,Uburengerazuba,Nyamasheke,Kirimbi,Muhororo,Nyakabingo,103
West,Uburengerazuba,Nyamasheke,Kirimbi,Muhororo,Rusebeya,121
West,Uburengerazuba,Nyamasheke,Kirimbi,Nyarusange,Bunyamanza,155
West,Uburengerazuba,Nyamasheke,Kirimbi,Nyarusange,Gisheke,196
West,Uburengerazuba,Nyamasheke,Kirimbi,Nyarusange,Gitsimbwe,89
West,Uburengerazuba,Nyamasheke,Kirimbi,Nyarusange,Mushungo,101
West,Uburengerazuba,Nyamasheke,Kirimbi,Nyarusange,Nyabinaga,137
West,Uburengerazuba,Nyamasheke,Kirimbi,Nyarusange,Rubona,151
West,Uburengerazuba,Nyamasheke,Kirimbi,Nyarusange,Rwamiko,142
West,Uburengerazuba,Nyamasheke,Macuba,Gatare,Buhoro,95
West,Uburengerazuba,Nyamasheke,Macuba,Gatare,Gaseke,95
West,Uburengerazuba,Nyamasheke,Macuba,Gatare,Gasharu,87
West,Uburengerazuba,Nyamasheke,Macuba,Gatare,Gashwi,101
West,Uburengerazuba,Nyamasheke,Macuba,Gatare,Kabeza,89
West,Uburengerazuba,Nyamasheke,Macuba,Gatare,Kayenzi,112
West,Uburengerazuba,Nyamasheke,Macuba,Gatare,Murama,100
West,Uburengerazuba,Nyamasheke,Macuba,Gatare,Nyakabingo,86
West,Uburengerazuba,Nyamasheke,Macuba,Gatare,Rugarama,101
West,Uburengerazuba,Nyamasheke,Macuba,Gatare,Ryasagahara,82
West,Uburengerazuba,Nyamasheke,Macuba,Gatare,Wimana,122
West,Uburengerazuba,Nyamasheke,Macuba,Gatare,Wingabe,93
West,Uburengerazuba,Nyamasheke,Macuba,Mutongo,Kamina,93
West,Uburengerazuba,Nyamasheke,Macuba,Mutongo,Kanyenkondo,107
West,Uburengerazuba,Nyamasheke,Macuba,Mutongo,Karamba,88
West,Uburengerazuba,Nyamasheke,Macuba,Mutongo,Nyabihanga,94
West,Uburengerazuba,Nyamasheke,Macuba,Mutongo,Rupango,115
West,Uburengerazuba,Nyamasheke,Macuba,Mutongo,Ryagatari,94
West,Uburengerazuba,Nyamasheke,Macuba,Mutongo,Ryarugamba,83
West,Uburengerazuba,Nyamasheke,Macuba,Nyakabingo,Kajumira,110
West,Uburengerazuba,Nyamasheke,Macuba,Nyakabingo,Kanyege,147
West,Uburengerazuba,Nyamasheke,Macuba,Nyakabingo,Mataba,173
West,Uburengerazuba,Nyamasheke,Macuba,Nyakabingo,Musumba,116
West,Uburengerazuba,Nyamasheke,Macuba,Nyakabingo,Mwasa,114
West,Uburengerazuba,Nyamasheke,Macuba,Nyakabingo,Nyarunombe,95
West,Uburengerazuba,Nyamasheke,Macuba,Nyakabingo,Rugote,117
West,Uburengerazuba,Nyamasheke,Macuba,Nyakabingo,Rumamfu,110
West,Uburengerazuba,Nyamasheke,Macuba,Nyakabingo,Rwankuba,89
West,Uburengerazuba,Nyamasheke,Macuba,Rugari,Bitaba,101
West,Uburengerazuba,Nyamasheke,Macuba,Rugari,Bunyamanza,79
West,Uburengerazuba,Nyamasheke,Macuba,Rugari,Butare,105
West,Uburengerazuba,Nyamasheke,Macuba,Rugari,Gatyazo,89
West,Uburengerazuba,Nyamasheke,Macuba,Rugari,Gitwa,102
West,Uburengerazuba,Nyamasheke,Macuba,Rugari,Kabuga,90
West,Uburengerazuba,Nyamasheke,Macuba,Rugari,Kazimba,91
West,Uburengerazuba,Nyamasheke,Macuba,Rugari,Kirehe,164
West,Uburengerazuba,Nyamasheke,Macuba,Rugari,Matare,79
West,Uburengerazuba,Nyamasheke,Macuba,Rugari,Munimba,92
West,Uburengerazuba,Nyamasheke,Macuba,Rugari,Nyakariba,113
West,Uburengerazuba,Nyamasheke,Macuba,Rugari,Rusozi,102
West,Uburengerazuba,Nyamasheke,Macuba,Rugari,Rutaragwe,76
West,Uburengerazuba,Nyamasheke,Macuba,Rugari,Rwambogo,100
West,Uburengerazuba,Nyamasheke,Macuba,Rugari,Rwamiko,120
West,Uburengerazuba,Nyamasheke,Macuba,Vugangoma,Bitega,75
West,Uburengerazuba,Nyamasheke,Macuba,Vugangoma,Bizi,121
West,Uburengerazuba,Nyamasheke,Macuba,Vugangoma,Cyijima,147
West,Uburengerazuba,Nyamasheke,Macuba,Vugangoma,Kagarama,90
West,Uburengerazuba,Nyamasheke,Macuba,Vugangoma,Kigandi,111
West,Uburengerazuba,Nyamasheke,Macuba,Vugangoma,Kirambira,95
West,Uburengerazuba,Nyamasheke,Macuba,Vugangoma,Nkuro,92
West,Uburengerazuba,Nyamasheke,Macuba,Vugangoma,Nyagahinga,129
West,Uburengerazuba,Nyamasheke,Macuba,Vugangoma,Nyarusange,134
West,Uburengerazuba,Nyamasheke,Macuba,Vugangoma,Wisovu,94
West,Uburengerazuba,Nyamasheke,Mahembe,Gisoke,Fumba,151
West,Uburengerazuba,Nyamasheke,Mahembe,Gisoke,Giko,63
West,Uburengerazuba,Nyamasheke,Mahembe,Gisoke,Gisebeya,90
West,Uburengerazuba,Nyamasheke,Mahembe,Gisoke,Kamashinge,113
West,Uburengerazuba,Nyamasheke,Mahembe,Gisoke,Kanyoni,83
West,Uburengerazuba,Nyamasheke,Mahembe,Gisoke,Kivumu,125
West,Uburengerazuba,Nyamasheke,Mahembe,Gisoke,Muramba,143
West,Uburengerazuba,Nyamasheke,Mahembe,Gisoke,Nyabumera,75
West,Uburengerazuba,Nyamasheke,Mahembe,Kagarama,Gabiro,147
West,Uburengerazuba,Nyamasheke,Mahembe,Kagarama,Gasharu,128
West,Uburengerazuba,Nyamasheke,Mahembe,Kagarama,Giti,105
West,Uburengerazuba,Nyamasheke,Mahembe,Kagarama,Kanombe,102
West,Uburengerazuba,Nyamasheke,Mahembe,Kagarama,Kigara,47
West,Uburengerazuba,Nyamasheke,Mahembe,Kagarama,Mikingo,117
West,Uburengerazuba,Nyamasheke,Mahembe,Kagarama,Nyamiheha,119
West,Uburengerazuba,Nyamasheke,Mahembe,Kagarama,Ruhanga,75
West,Uburengerazuba,Nyamasheke,Mahembe,Kagarama,Rukaragata,105
West,Uburengerazuba,Nyamasheke,Mahembe,Nyagatare,Gatare,110
West,Uburengerazuba,Nyamasheke,Mahembe,Nyagatare,Karambo,80
West,Uburengerazuba,Nyamasheke,Mahembe,Nyagatare,Kizenga,99
West,Uburengerazuba,Nyamasheke,Mahembe,Nyagatare,Murundo,107
West,Uburengerazuba,Nyamasheke,Mahembe,Nyagatare,Nyagahima,90
West,Uburengerazuba,Nyamasheke,Mahembe,Nyagatare,Nyakabande,66
West,Uburengerazuba,Nyamasheke,Mahembe,Nyagatare,Uwamaheke,92
West,Uburengerazuba,Nyamasheke,Mahembe,Nyakavumu,Bigali,82
West,Uburengerazuba,Nyamasheke,Mahembe,Nyakavumu,Bisharara,133
West,Uburengerazuba,Nyamasheke,Mahembe,Nyakavumu,Bungo,99
West,Uburengerazuba,Nyamasheke,Mahembe,Nyakavumu,Cyinjira,101
West,Uburengerazuba,Nyamasheke,Mahembe,Nyakavumu,Cyiya,116
West,Uburengerazuba,Nyamasheke,Mahembe,Nyakavumu,Gitwa,104
West,Uburengerazuba,Nyamasheke,Mahembe,Nyakavumu,Nyarusiza,137
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Kigabiro,Bunyenga,127
