"","Prov.Name","Province","District","Secteur","Cellule","Village","HH","Dist.Water","Vaccinated","HH.Size","HH.Size.Adult","Prim.School.M","Prim.School.F","Birth.Weight","Strat.Size","Weight"
"12588","West","Uburengerazuba","Rusizi","Bugarama","Nyange","Muko",245,2.1299933724043,0.816253731915228,6.08400064916146,2.60857926070307,0.0595246116507804,0.0496777583818605,2.96755783149578,3622,19.9661224489796
"10793","West","Uburengerazuba","Ngororero","MUHANDA","BUGARURA","BURORERO",220,2.95681047791754,0.720111693334558,3.68341103545998,1,0.120103925727732,0.110404277608299,2.51781033246386,3622,22.235
"10704","West","Uburengerazuba","Ngororero","KABAYA","NYENYERI","KABASARE",147,2.11052138109496,0.845640451019632,7.63391454393957,3.60490075812373,0,0,3.39663967002634,3622,33.2768707482993
"10052","West","Uburengerazuba","Karongi","Bwishyura","Gasura","Nyarusange ",110,0.84505988417338,0.672401149246179,4.11549497876161,1,0.0224860472800136,0.100494373994235,3.44342928429023,3622,44.47
"13190","West","Uburengerazuba","Rutsiro","Boneza","Nkira","Gisiza",155,0.884345918229417,0.969312854016912,3.70085245137438,1,0.00866090336152602,0.0141846531626606,3.43057985049447,3622,31.5593548387097
"14470","Kigali","Umujyi wa Kigali","Kicukiro","Nyarugunga","Nonko","Runyonza",263,1.47236017122625,0.976528781579841,4.70478657815071,1.17919194500819,0.311474699846379,0.031403179111007,3.4507757012628,1177,7.373536121673
"14344","Kigali","Umujyi wa Kigali","Kicukiro","Kigarama","Karugira","Umurimo",302,0.639822099187556,0.981412674181315,5.14014989154477,1.24611877226717,0.0671906661491658,0.315795931970396,3.22488149941386,1177,6.42132450331126
"14327","Kigali","Umujyi wa Kigali","Kicukiro","Kicukiro","Ngoma","Isangano",288,0.898441177512337,0.972681285073573,4.75055198969784,1.2943919309026,0.182493312006213,0.23692514787357,3.02095704175203,1177,6.73347222222222
"13916","Kigali","Umujyi wa Kigali","Gasabo","Kimironko","Bibare","Ingenzi",198,0.848729342852923,0.985739118215104,4.16425181420709,1,0.0171962034883407,0.034567296989332,3.6914393586538,1177,9.79414141414141
"14215","Kigali","Umujyi wa Kigali","Kicukiro","Gatenga","Nyanza","Ihuriro",228,0.427457675177137,0.93677083019104,1,1,0.165594681826341,0,3.66261501192875,1177,8.50543859649123
"14113","Kigali","Umujyi wa Kigali","Gasabo","Rusororo","Mbandazi","Cyeru",258,0.419665927117718,0.973464699425598,6.80371146619091,2.99365635691453,0.293361624890087,0.0877597724188981,3.66216403642321,1177,7.51643410852713
"14544","Kigali","Umujyi wa Kigali","Nyarugenge","Kanyinya","Nzove","Rutagara II",129,0.529330225499849,0.977877260584705,4.08561100715388,1,0,0,3.17131352702347,1177,15.0328682170543
"14778","Kigali","Umujyi wa Kigali","Nyarugenge","Nyamirambo","Mumena","Akatabaro",197,0.860448698688157,0.977513752715118,5.63560468103429,1.98654061387147,0.166322726992769,0.140302381875609,3.42376556540136,1177,9.8438578680203
"14114","Kigali","Umujyi wa Kigali","Gasabo","Rusororo","Mbandazi","Karambo",185,0.271991036477971,0.900742552694177,3.10206273699854,1,0.552023054881648,0,3.71240305446191,1177,10.4823783783784
"14406","Kigali","Umujyi wa Kigali","Kicukiro","Masaka","Rusheshe","Cyankongi",147,0.926664512399576,0.8838565925952,5.32423702492385,2.13576246597984,0.111784915577764,0.0924705470282874,3.22306799281412,1177,13.1921088435374
"14537","Kigali","Umujyi wa Kigali","Nyarugenge","Kanyinya","Nyamweru","Ruhengeri",89,0.817523446666899,1,3.13249918989627,1,0.318751345968632,0.032480575176135,3.62375823240677,1177,21.7892134831461
"14201","Kigali","Umujyi wa Kigali","Kicukiro","Gatenga","Gatenga","Rugari",261,1.10621549972407,0.950451241851291,4.66000747185709,1.89398476085063,0,0.147416093364916,3.01530370998863,1177,7.43003831417624
"13941","Kigali","Umujyi wa Kigali","Gasabo","Kimironko","Nyagatovu ","Ijabiro",688,0.948128329409338,1,5.59045490005043,2.6544289698887,0.277575315649142,0,3.48985188092984,1177,2.81866279069767
"13764","Kigali","Umujyi wa Kigali","Gasabo","Gikomero","Murambi","Twina",242,0.682914749511538,1,3.58976260198591,1,0.137632798538893,0.309507025468611,3.44572933982789,1177,8.01338842975207
"13922","Kigali","Umujyi wa Kigali","Gasabo","Kimironko","Bibare","Inyange",345,0.758916419888566,0.935670474193468,6.1692732637841,1.9700496183371,0.157396119500757,0.136962541492843,3.56076222380453,1177,5.62098550724638
"14085","Kigali","Umujyi wa Kigali","Gasabo","Remera","Rukiri II","Ruturusu Ii",224,0.619700332902665,0.956264450760646,6.73447351270966,2.96069937459915,0.166780449358912,0.251089389339599,3.3436877535538,1177,8.65732142857143
"14156","Kigali","Umujyi wa Kigali","Kicukiro","Gahanga","Gahanga","Gatare",120,0.53778731039934,0.997331300723442,1,1,0.305608696714644,0.0251604925874408,3.08226056695038,1177,16.1603333333333
"13997","Kigali","Umujyi wa Kigali","Gasabo","Ndera","Masoro","Byimana",25,1.08054525615065,0.949921103164786,3.31051460029294,1,0.0557613977095725,0,2.65808710476752,1177,77.5696
"13949","Kigali","Umujyi wa Kigali","Gasabo","Kinyinya","Gacuriro","Bishikiri",676,1.17502271383463,0.970768694553021,3.47805795701963,1,0.0859689118626747,0.415143460293199,3.17671320926966,1177,2.86869822485207
"14234","Kigali","Umujyi wa Kigali","Kicukiro","Gikondo","Kagunga","Rebero",287,0.190095970862924,0.96762963890426,7.01568213140314,3.54544895821021,0.114344962182694,0.0237867974450819,3.24142693203837,1177,6.75693379790941
"14373","Kigali","Umujyi wa Kigali","Kicukiro","Masaka","Cyimo","Biryogo",173,1.62522514601628,0.891642944064397,6.97223237722334,2.72536275348969,0,0.442900320739205,3.39907482370145,1177,11.2094797687861
"13899","Kigali","Umujyi wa Kigali","Gasabo","Kimihurura","Kimihurura","Intambwe",301,0.690755218868902,0.983935362883261,3.40305057331351,1,0.20006935434989,0.0735795007674329,3.07196503516103,1177,6.44265780730897
"14206","Kigali","Umujyi wa Kigali","Kicukiro","Gatenga","Karambo","Mahoro",296,1.04475516210555,0.987563762506346,4.98895790162115,2.14845937220081,0,0.0181705101327828,3.53235814019163,1177,6.55148648648649
"14239","Kigali","Umujyi wa Kigali","Kicukiro","Gikondo","Kanserege","Marembo Ii",344,0.652210229888325,0.963943961212483,4.26429782622934,1.37116761770274,0.294354098127435,0,3.60487704846455,1177,5.63732558139535
"14827","Kigali","Umujyi wa Kigali","Nyarugenge","Rwezamenyo","Kabuguru II","Buhoro",262,0.211713993365686,0.970324335290347,4.26334850439168,1,0.23445842933348,0,3.77357183829118,1177,7.40167938931298
"13825","Kigali","Umujyi wa Kigali","Gasabo","Jali","Agateko","Kinunga",254,1.29593216564763,1,7.08307043548634,3.192153573811,0.260076694877226,0.288225152012324,3.13023320092287,1177,7.6348031496063
"14382","Kigali","Umujyi wa Kigali","Kicukiro","Masaka","Gako","Bamporeze",108,0.75452085406055,0.931844344211015,2.92668616887935,1,0.26654753705821,0.181925786634778,3.37934753940607,1177,17.9559259259259
"13827","Kigali","Umujyi wa Kigali","Gasabo","Jali","Agateko","Rwankuba",142,0.956468003343032,0.975514786565518,3.50022662531456,1.08099155573437,0.212852428213242,0,3.34654096100835,1177,13.6566197183099
"14443","Kigali","Umujyi wa Kigali","Kicukiro","Niboye","Nyakabanda","Gatsibo",93,0.373101107765431,0.951258611587184,3.70297652115135,1,0,0,3.67271356020104,1177,20.8520430107527
"14257","Kigali","Umujyi wa Kigali","Kicukiro","Kagarama","Rukatsa","Inshuti",220,0.930045385471674,0.977605077873959,3.17179194689996,1,0,0.627732889428274,3.48318258256417,1177,8.81472727272727
"14439","Kigali","Umujyi wa Kigali","Kicukiro","Niboye","Nyakabanda","Bigabiro",113,0.818409183448542,1,2.97832977633897,1,0,0.0179614629848579,3.46465961514201,1177,17.1614159292035
"13929","Kigali","Umujyi wa Kigali","Gasabo","Kimironko","Kibagabaga","Kageyo",1207,0.650226511613633,0.99455351364552,4.62634191582451,1.17626028620597,0,0,3.29516863051428,1177,1.60666114333057
"13961","Kigali","Umujyi wa Kigali","Gasabo","Kinyinya","Kagugu","Gicikiza",267,0.970440760376319,1,3.95925520480335,1,0,0,3.62452663107098,1177,7.26307116104869
"13812","Kigali","Umujyi wa Kigali","Gasabo","Jabana","Ngiryi","Agasharu",103,0.601125298120271,0.903416845935892,3.70873542462921,1,0.167614304990292,0,3.43788827395067,1177,18.827572815534
"13742","Kigali","Umujyi wa Kigali","Gasabo","Gatsata","Nyamugari","Kanyonyomba",94,0.943897981634907,0.992180512402691,1.55462307240479,1,0,0.0878297722035591,3.59087018913461,1177,20.6302127659574
"14349","Kigali","Umujyi wa Kigali","Kicukiro","Kigarama","Kigarama","Ingenzi",132,0.411056468586078,0.930062356021416,2.26327268575577,1,0,0.284975739246246,3.79342132633789,1177,14.6912121212121
"13758","Kigali","Umujyi wa Kigali","Gasabo","Gikomero","Munini ","Mutokerezwa",142,0.694815881377596,0.888508477490552,3.36221655393793,1,0.786158504820531,0,3.93066602114712,1177,13.6566197183099
"14284","Kigali","Umujyi wa Kigali","Kicukiro","Kanombe","Kabeza","Nyarurembo",355,1.3424509260023,0.947213547802421,4.71144467527388,1,0.158978129114738,0.229901226995995,3.23158587745811,1177,5.46264788732394
"14501","Kigali","Umujyi wa Kigali","Nyarugenge","Gitega","Gacyamo","Intsinzi",165,0,1,4.00712391881122,1,0,0.139634363682766,3.48777469537366,1177,11.7529696969697
"14338","Kigali","Umujyi wa Kigali","Kicukiro","Kigarama","Karugira","Ihuriro",170,0.577753214046879,0.899799074262006,7.36075751512539,3.64097175602062,0.281774472038774,0,3.83009511652389,1177,11.4072941176471
"14063","Kigali","Umujyi wa Kigali","Gasabo","Remera","Nyabisindu","Gihogere",307,0.987607531702379,0.981459988967954,3.40869401150052,1,0,0.221676865862772,3.31312960009372,1177,6.31674267100977
"14758","Kigali","Umujyi wa Kigali","Nyarugenge","Nyakabanda","Nyakabanda II","Kirwa",212,0.437743554181937,0.960154106863751,4.16738519890755,1.86293329728433,0.0716448572169238,0,3.82523771338823,1177,9.14735849056604
"14000","Kigali","Umujyi wa Kigali","Gasabo","Ndera","Masoro","Matwari",171,1.01746426924891,0.910966029969097,2.2060199863152,1,0.0872201880457078,0.246238698912722,3.26635690440702,1177,11.3405847953216
"14467","Kigali","Umujyi wa Kigali","Kicukiro","Nyarugunga","Nonko","Mahoro",238,0.851704669626437,0.991544559540304,4.67129448541358,1.37939762566299,0.401830542995942,0.150768007860263,3.66472149628176,1177,8.14806722689076
"14480","Kigali","Umujyi wa Kigali","Kicukiro","Nyarugunga","Rwimbogo","Rwiza",273,0.613144649531197,0.986814217903752,2.97610200183254,1,0,0.445353899774589,2.90101749478472,1177,7.10344322344322
"14770","Kigali","Umujyi wa Kigali","Nyarugenge","Nyamirambo","Cyivugiza","Rugero",187,0.523678278850038,0.968047602961854,3.51246504077834,1,0.0773582460934759,0,3.47753294269006,1177,10.3702673796791
"14834","Kigali","Umujyi wa Kigali","Nyarugenge","Rwezamenyo","Rwezamenyo I","Intwari",344,0.984490330701475,0.958755228476989,4.39623475850203,1,0.268589014364773,0,3.27951838458681,1177,5.63732558139535
"13669","Kigali","Umujyi wa Kigali","Gasabo","Bumbogo","Musave","Kayumba",107,1.15092148643721,0.968491226399239,5.12570962325075,1.18528513343835,0.53113260365311,0.074902871146692,3.43528747799028,1177,18.123738317757
"14442","Kigali","Umujyi wa Kigali","Kicukiro","Niboye","Nyakabanda","Bwiza",73,0.757388443879678,0.938606045858283,2.75002400659881,1,0.0441410531697775,0,3.34089047597049,1177,26.5649315068493
"14213","Kigali","Umujyi wa Kigali","Kicukiro","Gatenga","Nyanza","Cyeza",167,0.228906247721645,0.937765394442381,3.64323197356347,1,0.00744751461358228,0,3.42248428610805,1177,11.6122155688623
"13950","Kigali","Umujyi wa Kigali","Gasabo","Kinyinya","Gacuriro","Cyeru",364,0.432432060267789,1,5.84872069264932,1.72785069546854,0,0.108833850277755,3.76061719496141,1177,5.32758241758242
"14686","Kigali","Umujyi wa Kigali","Nyarugenge","Mageragere","Nyarurenzi","Nyarurenzi",113,1.34845184053722,0.964931151247503,1.25086009416287,1,0.311168422898698,0.0420103413248023,2.79528602694432,1177,17.1614159292035
"14001","Kigali","Umujyi wa Kigali","Gasabo","Ndera","Masoro","Mubuga",264,1.20850686441511,0.8678535104125,6.14046273992984,2.83532300450005,0.131189367286663,0.138801074246508,3.43040164876461,1177,7.34560606060606
"14076","Kigali","Umujyi wa Kigali","Gasabo","Remera","Rukiri I","Amajyambere",268,0.535803262346359,0.828867215218372,2.55072929496629,1,0.34011001935511,0.13213387077423,3.43096998934658,1177,7.23597014925373
"13884","Kigali","Umujyi wa Kigali","Gasabo","Kacyiru","Kibaza","Umutako",250,0.712245000954919,0.905506864173355,5.87671020198034,1.92525800285638,0.727238683040856,0.246681848196632,3.12774200027095,1177,7.75696
"14796","Kigali","Umujyi wa Kigali","Nyarugenge","Nyarugenge","Agatare","Meraneza",201,0.659213573944573,1,2.67948999035479,1,0.297939069317518,0,3.28961463616118,1177,9.64796019900498
"14829","Kigali","Umujyi wa Kigali","Nyarugenge","Rwezamenyo","Kabuguru II","Mutara",242,0.80672666129239,0.981134148175842,1,1,0.174417417773398,0.0866548204412406,3.07975843458946,1177,8.01338842975207
"14707","Kigali","Umujyi wa Kigali","Nyarugenge","Muhima","Kabeza","Mwezi",1143,0.392929471825127,0.946758066078315,3.82979255402286,1,0.126823797230572,0.341908661400417,3.46295962803205,1177,1.69662292213473
"14396","Kigali","Umujyi wa Kigali","Kicukiro","Masaka","Gitaraga","Nyakarambi",117,0.840069510282387,0.971380050271888,6.35882109788743,3.38795661430676,0.208044987752836,0.200459001795878,3.24895386153438,1177,16.5747008547009
"14787","Kigali","Umujyi wa Kigali","Nyarugenge","Nyamirambo","Rugarama","Riba",175,0.923458840119524,0.912608995571287,4.69586799015728,1,0.116980805397958,0.36139062022765,3.02642939095542,1177,11.0813714285714
"14608","Kigali","Umujyi wa Kigali","Nyarugenge","Kimisagara","Kamuhoza","Munini",158,0.445438387134913,1,3.54252510606617,1,0.345595018735083,0,3.69808545237432,1177,12.2736708860759
"14360","Kigali","Umujyi wa Kigali","Kicukiro","Kigarama","Rwampara","Amajyambere",158,0.572220247133729,0.997371870618685,3.52190862905052,1,0.166522325500292,0.469885203238274,3.26911458245098,1177,12.2736708860759
"14161","Kigali","Umujyi wa Kigali","Kicukiro","Gahanga","Kagasa","Kabeza",91,0.579671587499599,0.976444236261049,4.05054835464062,1,0.292315341771561,0.343466150151471,3.29036979783313,1177,21.3103296703297
"14503","Kigali","Umujyi wa Kigali","Nyarugenge","Gitega","Gacyamo","Ubumwe",120,1.05695339627702,1,1.84354104236236,1,0.22053256588775,0,3.39114460693588,1177,16.1603333333333
"14588","Kigali","Umujyi wa Kigali","Nyarugenge","Kigali","Ruriba","Ruriba",62,0.840280899349406,1,2.11801313207877,1,0.137656203976057,0.0740462880964995,3.68475736626023,1177,31.278064516129
"14303","Kigali","Umujyi wa Kigali","Kicukiro","Kanombe","Rubirizi","Susuruka",205,0.408499729051097,1,5.35350296325662,2.69758425717998,0,0,3.86494093141236,1177,9.45970731707317
"14772","Kigali","Umujyi wa Kigali","Nyarugenge","Nyamirambo","Gasharu ","Kagunga",172,0.634897062205665,0.911992045097615,2.17473851880869,1,0,0.0609904417977032,3.35857300067613,1177,11.2746511627907
"13874","Kigali","Umujyi wa Kigali","Gasabo","Kacyiru","Kamutwa","Urugero",436,1.16409759705139,0.949675151961028,5.21034618219877,2.11741509534947,0.111140394655897,0.0934871886026953,3.15974401566627,1177,4.44779816513761
"13970","Kigali","Umujyi wa Kigali","Gasabo","Kinyinya","Murama","Ngaruyinka",288,0.666527765852571,0.926562322759391,5.43674319466773,1.8920834035859,0.149709674098126,0,3.28785842352143,1177,6.73347222222222
"13879","Kigali","Umujyi wa Kigali","Gasabo","Kacyiru","Kibaza","Ineza",107,0.792941232508053,0.973228159572471,5.56425377975336,2.80330516334375,0.144272623630577,0.199380837222513,3.24228550846351,1177,18.123738317757
"14057","Kigali","Umujyi wa Kigali","Gasabo","Nduba","Shango","Munini",100,0.782686400092431,0.960607429466548,4.47375642831844,1.59317006098226,0.0443751471178528,0,3.28464855136446,1177,19.3924
"14319","Kigali","Umujyi wa Kigali","Kicukiro","Kicukiro","Kicukiro","Isoko",149,1.03515123433856,0.936104622972604,3.86403724644879,1,0.265718256893341,0.00459435504567797,3.35371550714809,1177,13.015033557047
"14576","Kigali","Umujyi wa Kigali","Nyarugenge","Kigali","Nyabugogo","Giticyinyoni",236,0.678568217503613,0.999421106264178,2.69006972994912,1,0.129605556506637,0.209871118546595,3.0049478698462,1177,8.2171186440678
"14020","Kigali","Umujyi wa Kigali","Gasabo","Nduba","Butare","Nyarubuye",93,0.482003358849642,0.955055552213756,4.83153066229253,1.29041304824531,0.403626846939735,0.192817289403387,4.07512812437427,1177,20.8520430107527
"13904","Kigali","Umujyi wa Kigali","Gasabo","Kimihurura","Kimihurura","Urwego",302,0.563566878481177,1,6.56567912592551,3.90701495924037,0.251850972455247,0.204025716114752,3.19797920027757,1177,6.42132450331126
"13785","Kigali","Umujyi wa Kigali","Gasabo","Jabana","Bweramvura","Agakenke",115,1.41388867351005,0.987859227598393,5.46580061881655,1,0,0.116518370200826,3.18062114161927,1177,16.8629565217391
"14809","Kigali","Umujyi wa Kigali","Nyarugenge","Nyarugenge","Kiyovu","Indangamirwa",171,0.710527606103247,0.944462080704192,5.33880975346396,1.75707568884676,0.194778472261071,0.0685260831835658,3.15494011800416,1177,11.3405847953216
"13940","Kigali","Umujyi wa Kigali","Gasabo","Kimironko","Nyagatovu ","Ibuhoro",387,0.181664596970556,0.973581672674175,4.61564005592208,1.20221889917184,0,0.0939534139252964,3.66737828937157,1177,5.01095607235142
"14302","Kigali","Umujyi wa Kigali","Kicukiro","Kanombe","Rubirizi","Kavumu",122,1.05595268422947,0.919022977551278,5.40413619139854,1.61230207698627,0,0,3.09534252552758,1177,15.8954098360656
"14330","Kigali","Umujyi wa Kigali","Kicukiro","Kigarama","Bwerankori","Gatare",110,0.843401253059119,0.982370638460073,4.37787741583397,1,0,0,3.25279217191919,1177,17.6294545454545
"14277","Kigali","Umujyi wa Kigali","Kicukiro","Kanombe","Kabeza","Giporoso I",324,1.04573836096395,0.893977574244686,5.31495612562857,1.2818779524077,0.216487797108125,0.148176348574045,2.99140538495477,1177,5.98530864197531
"14100","Kigali","Umujyi wa Kigali","Gasabo","Rusororo","Kabuga I","Kalisimbi",228,0.311078256091097,1,4.29943285119048,1.24428936033037,0,0.116794456308823,3.62284260661274,1177,8.50543859649123
"14028","Kigali","Umujyi wa Kigali","Gasabo","Nduba","Gasura","Agacyamo",79,0.980641092499493,0.965386516416887,5.30513924007589,1,0,0.533598633260093,3.28468947469592,1177,24.5473417721519
"14199","Kigali","Umujyi wa Kigali","Kicukiro","Gatenga","Gatenga","Ihuriro",254,0.711451558488395,1,5.50339115735908,1.51588691304604,0.276033297644328,0.329708429540465,3.56852149156314,1177,7.6348031496063
"14622","Kigali","Umujyi wa Kigali","Nyarugenge","Kimisagara","Katabaro","Ubumwe",227,0.711574934626642,0.943533485688802,6.34238797358825,2.93103285532676,0,0,3.31289250473632,1177,8.54290748898678
"14323","Kigali","Umujyi wa Kigali","Kicukiro","Kicukiro","Kicukiro","Ubumwe",248,0.839332795021701,1,6.0543286387629,2.27674326706218,0.0904949096510353,0.409634111604512,2.76362193233008,1177,7.81951612903226
"13964","Kigali","Umujyi wa Kigali","Gasabo","Kinyinya","Kagugu","Kadobogo",762,0.284828662641465,0.965819666787449,1.73206605017106,1,0.034337270844612,0,3.38883069675906,1177,2.5449343832021
"13872","Kigali","Umujyi wa Kigali","Gasabo","Kacyiru","Kamutwa","Umuco",188,0.442859396235688,0.885533537580915,6.60899407411457,4.04948538704408,0.614431746196146,0,3.7102105555241,1177,10.3151063829787
"14254","Kigali","Umujyi wa Kigali","Kicukiro","Kagarama","Muyange","Mugeyo",112,0.639417690201422,0.894774915384706,6.07494588656246,2.88504706093024,0.488918667998769,0.07154697555989,3.23821942416292,1177,17.3146428571429
"14261","Kigali","Umujyi wa Kigali","Kicukiro","Kagarama","Rukatsa","Rukatsa",293,0.544393348763039,0.883842829163154,4.19374097844048,1,0,0.295803901977756,3.70825821310968,1177,6.61856655290102
"13886","Kigali","Umujyi wa Kigali","Gasabo","Kacyiru","Kibaza","Virunga",136,0.863791248162421,1,4.48503833179219,1,0.475410468949416,0,3.44481864620769,1177,14.2591176470588
"14461","Kigali","Umujyi wa Kigali","Kicukiro","Nyarugunga","Kamashashi ","Umucyo",248,1.00927510214837,0.948089173678227,5.50064162365877,2.02756346855796,0.478908302013961,0.00728212248396741,3.66793997530704,1177,7.81951612903226
"14115","Kigali","Umujyi wa Kigali","Gasabo","Rusororo","Mbandazi","Kataruha",114,0.799525462913945,1,4.83089378012655,1,0.280591939886767,0.174665544151043,3.19744966302747,1177,17.0108771929825
"14650","Kigali","Umujyi wa Kigali","Nyarugenge","Mageragere","Kankuba","Karukina",110,0.262926152674502,1,3.28437114598513,1,0,0,3.09775550895814,1177,17.6294545454545
"13906","Kigali","Umujyi wa Kigali","Gasabo","Kimihurura","Rugando","Gasasa",417,0.728113983969981,0.997768401286545,6.1718111273758,3.18811743471088,0.0570043815546419,0.223238779772206,3.9155880386737,1177,4.65045563549161
"14661","Kigali","Umujyi wa Kigali","Nyarugenge","Mageragere","Mataba","Burema",111,1.57103635432648,0.931458069944339,6.26248628983618,3.62745568814967,0.120297714849789,0,2.93348132389922,1177,17.4706306306306
"13720","Kigali","Umujyi wa Kigali","Gasabo","Gatsata","Nyamabuye ","Hanika",173,0.480343146809816,0.974465715570288,5.61386029585286,3.46357282214181,0.014793688798331,0.350617651914489,3.17220643573627,1177,11.2094797687861
"14329","Kigali","Umujyi wa Kigali","Kicukiro","Kigarama","Bwerankori","Gakokobe",171,0.378533258939559,1,5.72457420326989,2.10136139789594,0.371476331145766,0.347528659373404,3.55058418568511,1177,11.3405847953216
"14062","Kigali","Umujyi wa Kigali","Gasabo","Remera","Nyabisindu","Amarembo Il",385,0.574913065279671,0.936919616081135,6.59109981040791,3.71423647706065,0.44181897996793,0,3.34537412487846,1177,5.03698701298701
"14004","Kigali","Umujyi wa Kigali","Gasabo","Ndera","Mukuyu","Akumusare",109,0.749197142113244,0.962590050476431,2.40054744277092,1,0.146688021544386,0.27685007550124,3.45631952914569,1177,17.7911926605505
